Product Name,Brand,Operating System,Price,Discount,Review,Ratings,Description
"Samsung Galaxy M05 (Mint Green, 4GB RAM, 64 GB Storage) | 50MP Dual Camera | Bigger 6.7"" HD+ Display | 5000mAh Battery | 25W Fast Charging | 2 Gen OS Upgrade & 4 Year Security Update | Without Charger",Samsung,Android,"6,499.00",-0.35,3.8,155,Brand   Samsung     Operating System   Android 14     RAM Memory Installed Size   4 GB     CPU Model   MediaTek Helio     CPU Speed   2 GHz
"realme 13+ 5G (Victory Gold, 8GB RAM, 256GB Storage) | Expandable Upto 2TB | Up to 18GB Dynamic RAM | 50MP AI Dual Camera | 6.67"" AMOLED Display | 80W Ultra Charging DAK | Dimensity 7300E Processor",,,"23,490.00",-0.16,4,5,N/A
"(Refurbished) Redmi 7A (Matte Blue, 2GB RAM, 16GB Storage)",Redmi,Android,"4,499.00",0.00,3.2,26,Brand   Redmi     Operating System   Android     RAM Memory Installed Size   2 GB     CPU Model   Snapdragon     CPU Speed   2 GHz
"Samsung Galaxy F15 5G (Ash Black, 4GB RAM, 128 GB Storage)",Samsung,Android,"12,390.00",-0.23,2.4,8,Brand   Samsung     Operating System   Android 14     RAM Memory Installed Size   4 GB     CPU Model   MediaTek Helio     Memory Storage Capacity   128 GB
"Samsung Galaxy M30s (Opal Black, 6GB RAM, 128GB Storage)",Samsung,Android,"18,500.00",0.00,4.2,"2,48,935",Brand   Samsung     Operating System   Android     RAM Memory Installed Size   6 GB     CPU Speed   2.3 GHz     Memory Storage Capacity   128 GB
"Vivo V29 Pro 5G - 8GB RAM, 256GB Storage, 4600mAh Battery - Amoled Display, Dual Camera - 1-Year Warranty - No Charger/Data Cable (Blue)",Vivo,Android,"34,499.00",-0.23,4,1,Brand   Vivo     Operating System   Android     RAM Memory Installed Size   8 GB     CPU Model   MediaTek Helio     CPU Speed   3.4 GHz
"realme 12 Pro 5G (Navigator Beige, 8GB RAM, 128GB Storage) | 50 MP Sony IMX882 OIS Camera | 32 MP 2X Flagship Telephoto Portrait Camera | Snapdragon 6 Gen 1 5G Processor | 8 GB+8 GB Dynamic RAM",realme,Realme UI ,"22,999.00",-0.23,4.2,92,Brand   realme     Operating System   Realme Ui 5.0     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.2 GHz
(Refurbished) Redmi Note 7 3GB 32GB (Onyx Black),Xiaomi,Android,"5,999.00",0.00,3.8,15,"Brand   Xiaomi     Operating System   Android 7, Android     RAM Memory Installed Size   3 GB     CPU Model   Snapdragon     Memory Storage Capacity   32 GB"
"Redmi Note 12 (Ice Blue, 6GB RAM, 64GB Storage)",Redmi,MIUI,"9,490.00",0.00,4.2,544,"Brand   Redmi     Operating System   MIUI 14, Android 13.0     RAM Memory Installed Size   6 GB     CPU Model   Snapdragon     CPU Speed   2.2 GHz"
"Realme C55 (Sunshower, 128 GB) (8 GB RAM)",realme,Android,"13,999.00",-0.13,4,526,Brand   realme     Operating System   Android 13.0     RAM Memory Installed Size   8 GB     CPU Model   Mobile CPU     CPU Speed   2 GHz
Samsung Galaxy S21 FE 5G (2023) (8GB 256GB White) with Snapdragon 888,Samsung,Android,"35,000.00",-0.53,4.3,7,Brand   Samsung     Operating System   Android 12.0     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.84 GHz
"Samsung Galaxy S21 FE 5G (Lavender, 8GB, 128GB Storage)",Samsung,Android,"29,944.00",-0.60,4,"1,512",Brand   Samsung     Operating System   Android 12.0     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.9 GHz
"Vivo Y28e 5G (Vintage Red, 4GB RAM, 64GB Storage) with outOffers | Without Charger",Vivo,Funtouch OS,"10,898.00",-0.27,3.8,59,Brand   Vivo     Operating System   Funtouch OS 14     Memory Storage Capacity   64 GB     Screen Size   6.56 Inches     Model Name   Y28e 5G
"Samsung Galaxy F05 (Twilight Blue, 64 GB) (4 GB RAM)",Samsung,Android,"7,499.00",-0.25,Previous,N/A,Brand   Samsung     Operating System   Android 14     Memory Storage Capacity   8 GB     Model Name   Samsung M05     Network Service Provider   Unlocked for All Carriers
"realme C55 (Sunshower 6GB RAM, 64GB Storage)",realme,Android,"11,270.00",-0.19,4.1,416,Brand   realme     Operating System   Android 13.0     RAM Memory Installed Size   6 GB     CPU Model   MediaTek Helio     CPU Speed   1.8 GHz
"Realme 9 5G (Meteor Black, 4GB RAM, 64GB Storage)",Realme,Android,"12,249.00",-0.36,4.2,467,Brand   Realme     Operating System   Android 11.0     RAM Memory Installed Size   4 GB     CPU Model   MediaTek Helio     CPU Speed   2.4 GHz
"Samsung Galaxy A06 (Light Blue, 4GB RAM, 64GB Storage)| 50 MP Main Camera| Upto 8GB RAM with RAM Plus| MediaTek Helio G85| 5000 mAh Battery Knox Vault: Security & Privacy| Fingerprint Sensor",Samsung,Android,"9,998.00",-0.13,1,5,Brand   Samsung     Operating System   Android 14     RAM Memory Installed Size   4 GB     CPU Speed   2 GHz     Memory Storage Capacity   64 GB
"(Refurbished) Samsung Galaxy A34 5G (Awesome Graphite, 8GB, 256GB Storage) | 48 MP No Shake Cam (OIS) |",Samsung,Android,"22,523.00",0.00,3.5,5,Brand   Samsung     Operating System   Android 13.0     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   256 GB
"Xiaomi 14 CIVI (Matcha Green, 12GB RAM, 512GB Storage)",Xiaomi,HyperOS,"43,999.00",-0.20,4.3,3,"Brand   Xiaomi     Operating System   HyperOS, Android 14     RAM Memory Installed Size   16 GB     CPU Model   5X86     CPU Speed   3 GHz"
"Xiaomi 11T Pro 5G Hyperphone (Celestial Magic, 12GB RAM, 256GB Storage)|SD 888|120W HyperCharge|Segment's only Phone with Dolby Vision+Dolby Atmos",Xiaomi,Android,"26,999.00",-0.51,4.1,"3,945",Brand   Xiaomi     Operating System   Android 11 MIUI 12.5     RAM Memory Installed Size   12 GB     CPU Model   Snapdragon     Memory Storage Capacity   256 GB
(Refurbished) Redmi 12 6Gb 128Gb Pastel,Redmi,Android,"8,499.00",0.00,4.5,2,Brand   Redmi     Operating System   Android 10.0     CPU Model   Snapdragon     Memory Storage Capacity   6 GB     Screen Size   17.25 Centimetres
"Redmi Note 11T 5G (Matte Black, 8GB RAM, 128GB ROM)| Dimensity 810 5G | 33W Pro Fast Charging | Charger Included | Additional Exchange Offers| Get 2 Months of YouTube Premium Free!",Redmi,Android,"17,999.00",-0.28,4.1,"4,045",Brand   Redmi     Operating System   Android 11 MIUI 12.5     RAM Memory Installed Size   8 GB     CPU Model   MediaTek Helio     CPU Speed   2.4 GHz
"VIVO V27 5G (Magic Blue, 128 GB) (8 GB RAM)",Vivo,,"36,999.00",0.00,4,197,N/A
(Refurbished) Mi Redmi 7A 32GB 2GB (Matte Gold),Xiaomi,Android,"5,499.00",0.00,4.7,7,Brand   Xiaomi     Operating System   Android     RAM Memory Installed Size   2 GB     CPU Model   Snapdragon     Memory Storage Capacity   32 GB
"OnePlus 11 5G (Eternal Green, 8GB RAM, 128GB Storage)",OnePlus,OxygenOS,"27,999.00",0.00,4.3,"5,810",Brand   OnePlus     Operating System   OxygenOS     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   128 GB
"Redmi 13 5G, Orchid Pink, 8GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",Redmi,Android,"14,999.00",-0.25,3.9,"1,645","Brand   Redmi     Operating System   Android 14, Xiaomi HyperOS     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.3 GHz"
"Redmi 13 5G, Orchid Pink, 8GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",Redmi,Android,"14,999.00",-0.25,3.9,"1,645","Brand   Redmi     Operating System   Android 14, Xiaomi HyperOS     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.3 GHz"
"Redmi Note 13 5G (Chromatic Purple, 6GB RAM, 128GB Storage)",Redmi,Android,"14,660.00",-0.30,3.7,"5,287","Brand   Redmi     Operating System   Android 13, MIUI 14     RAM Memory Installed Size   6 GB     CPU Model   Cortex     CPU Speed   2 GHz"
"Samsung Galaxy M05 (Mint Green, 4GB RAM, 64 GB Storage) | 50MP Dual Camera | Bigger 6.7"" HD+ Display | 5000mAh Battery | 25W Fast Charging | 2 Gen OS Upgrade & 4 Year Security Update | Without Charger",Samsung,Android,"6,499.00",-0.35,3.8,155,Brand   Samsung     Operating System   Android 14     RAM Memory Installed Size   4 GB     CPU Model   MediaTek Helio     CPU Speed   2 GHz
"OnePlus 11 5G (Eternal Green, 8GB RAM, 128GB Storage)",OnePlus,OxygenOS,"27,999.00",0.00,4.3,"5,810",Brand   OnePlus     Operating System   OxygenOS     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   128 GB
"(Refurbished) Redmi 12 (Pastel Blue, 4GB RAM, 128B Storage)",Redmi,Android,"8,999.00",0.00,Previous,N/A,Brand   Redmi     Operating System   Android 13.0     RAM Memory Installed Size   4 GB     CPU Model   Snapdragon     CPU Speed   2.5 MHz
"Motorola G14 4G (Pale Lilac, 4GB RAM, 128GB Storage) | 6.5” ultrawide Full HD+ Display | 50MP + 2MP | 8MP Front Camera | Immersive Stereo Speakers with Dolby Atmos",Motorola,Android,"9,999.00",-0.23,4.1,126,Brand   Motorola     Operating System   Android 13.0     RAM Memory Installed Size   4 GB     CPU Model   Snapdragon     CPU Speed   1.8 GHz
"Redmi 11 Prime (Playful Green, 6BG RAM 128GB ROM) | Prime Design | High Performance Helio G99 | 50 MP AI Triple Cam | 5000 mAh | 22.5W",Redmi,MIUI,"9,971.00",-0.41,3.9,177,Brand   Redmi     Operating System   MIUI 13     RAM Memory Installed Size   4 GB     CPU Model   MediaTek Helio     CPU Speed   2.2 GHz
"Motorola Edge 50 Pro 5G with 68W Charger (Black Beauty, 8GB RAM, 256GB Storage)| 16GB (8+8) RAM with RAM Boost | 50MP+13MP+10MP | 50MP Front Camera | 68 W TurboPower Charging | IP68 Water Protection",Motorola,Android,"28,896.00",0.00,4,83,Brand   Motorola     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.5 GHz
"Motorola G62 5G (8GB, 128GB) (Midnight Gray)",Motorola,Android,"16,490.00",-0.34,3.8,92,Brand   Motorola     Operating System   Android 12.0     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   128 GB
"(Refurbished) Realme Narzo 50i Prime (Dark Blue,4GB RAM, 64GB Storage)",realme,Android,"6,999.00",0.00,3.5,20,Brand   realme     Operating System   Android 11.0     RAM Memory Installed Size   4 GB     CPU Model   Snapdragon     Memory Storage Capacity   64 GB
"realme C53 (Champion Black, 4GB RAM, 128GB Storage)",realme,Android,"10,990.00",-0.08,3.9,"1,539",Brand   realme     Operating System   Android 13.0     RAM Memory Installed Size   4 GB     CPU Model   Snapdragon     CPU Speed   1.82 GHz
"realme 10 Pro 5G (Dark Matter, 6GB RAM, 128GB Storage)",realme,Android,"16,999.00",-0.19,4,27,Brand   realme     Operating System   Android 13.0     RAM Memory Installed Size   6 GB     CPU Model   Snapdragon     Memory Storage Capacity   128 GB
"Redmi Note 10S (Frost White, 8GB RAM,128 GB Storage) - Super Amoled Display | 64 MP Quad Camera | Alexa Built in | 33W Charger Included",Redmi,Android,"16,490.00",-0.21,4.2,"88,776",Brand   Redmi     Operating System   Android 11.0     RAM Memory Installed Size   8 GB     CPU Model   MediaTek Helio     CPU Speed   2.05 MHz
"(Refurbished) realme 12+ 5G (Pioneer Green, 8GB RAM, 256GB Storage)",realme,Realme UI ,"17,299.00",0.00,Previous,N/A,Brand   realme     Operating System   realme UI 5.0 || Based on Android 14     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   256 GB
"realme 8s 5G (Universe Blue, 8GB RAM, 128GB Storage), Medium",realme,Android,"16,999.00",-0.26,4.2,699,Brand   realme     Operating System   Android 11.0     RAM Memory Installed Size   8 GB     CPU Model   MediaTek Helio     CPU Speed   2.4 GHz
"realme C63 5G (Starry Gold, 8GB RAM, 128GB Storage)",realme,Realme UI ,"12,979.00",-0.13,Previous,N/A,Brand   realme     Operating System   Realme UI 5.0 (Based on Android 14)     RAM Memory Installed Size   8 GB     CPU Speed   2.4 GHz     Memory Storage Capacity   128 GB
"Xiaomi 14 CIVI (Cruise Blue, 12GB RAM, 512GB Storage)",Xiaomi,HyperOS,"43,330.00",-0.28,5,1,"Brand   Xiaomi     Operating System   HyperOS, Android 14     RAM Memory Installed Size   16 GB     CPU Model   Snapdragon     CPU Speed   3 GHz"
"(Refurbished) realme 11 Pro 5G (Sunrise Beige, 8GB RAM, 256GB Storage)",realme,Android,"19,399.00",0.00,3,4,Brand   realme     Operating System   Android 13 | realme UI 4.1     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   256 GB
"Samsung Galaxy M30 (Metallic Blue, 3GB RAM, Super AMOLED Display, 32GB Storage, 5000mAH Battery)",Samsung,Android,"11,000.00",0.00,4.2,"1,10,378",Brand   Samsung     Operating System   Android     RAM Memory Installed Size   3 GB     CPU Speed   1.8 GHz     Memory Storage Capacity   32 GB
"Xiaomi 12 Pro | 5G (Couture Blue, 8GB RAM, 256GB Storage) | Snapdragon 8 Gen 1 | 50+50+50MP Flagship Cameras (OIS) | 10bit 2K+ Curved AMOLED Display | Sound by Harman Kardon",Xiaomi,MIUI,"39,990.00",-0.50,3.9,"3,993","Brand   Xiaomi     Operating System   MIUI 13, Android 12; 3 years of Android updates & 4 years of security updates     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   256 GB"
"realme C30 (Bamboo Green, 3GB RAM, 32GB Storage)",realme,Android,"7,299.00",-0.22,4.1,54,Brand   realme     Operating System   Android 11.0     RAM Memory Installed Size   3 GB     CPU Model   Snapdragon     Memory Storage Capacity   3 GB
"Redmi Note 12 Pro 5G (Onyx Black, 12GB RAM, 256GB Storage)",Redmi,Android,"21,999.00",-0.33,3.9,55,Brand   Redmi     Operating System   Android 12.0     RAM Memory Installed Size   12 GB     CPU Model   Snapdragon     Memory Storage Capacity   12 GB
Realme 10 (Rush Black 128 GB) (8 GB RAM),realme,Android,"10,270.00",0.00,4,79,Brand   realme     Operating System   Android 12.0     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   128 GB
"Redmi Note 12 Pro+ 5G (Iceberg Blue, 8GB RAM, 256GB Storage)",Redmi,Android,"25,990.00",-0.24,4.2,201,Brand   Redmi     Operating System   Android 12.0     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   256 GB
Redmi A3 Lake Blue 6GB RAM 128GB ROM Without Offer,Redmi,Android,"8,998.00",-0.25,3.6,474,Brand   Redmi     Operating System   Android 14     RAM Memory Installed Size   6 GB     CPU Model   Snapdragon     CPU Speed   2.2 GHz
"realme C35 (Glowing Black, 4GB RAM, 64GB Storage)",realme,Android,"8,199.00",-0.41,4,"1,648",Brand   realme     Operating System   Android 11.0     RAM Memory Installed Size   4 GB     Memory Storage Capacity   64 GB     Screen Size   6.6 Inches
"(Refurbished) realme narzo N53 (Feather Gold, 6GB+128GB) 33W Segment Fastest Charging | Slimmest Phone in Segment | 90 Hz Smooth Display",realme,Android,"7,399.00",0.00,3.7,5,Brand   realme     Operating System   Android 13.0     CPU Model   Snapdragon     Memory Storage Capacity   128 GB     Screen Size   6.74 Inches
"Redmi 13 5G, Orchid Pink, 8GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",Redmi,Android,"14,999.00",-0.25,3.9,"1,645","Brand   Redmi     Operating System   Android 14, Xiaomi HyperOS     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.3 GHz"
"Redmi 13 5G, Orchid Pink, 8GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",Redmi,Android,"14,999.00",-0.25,3.9,"1,645","Brand   Redmi     Operating System   Android 14, Xiaomi HyperOS     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.3 GHz"
"Redmi Note 13 5G (Chromatic Purple, 6GB RAM, 128GB Storage)",Redmi,Android,"14,660.00",-0.30,3.7,"5,287","Brand   Redmi     Operating System   Android 13, MIUI 14     RAM Memory Installed Size   6 GB     CPU Model   Cortex     CPU Speed   2 GHz"
"Samsung Galaxy M05 (Mint Green, 4GB RAM, 64 GB Storage) | 50MP Dual Camera | Bigger 6.7"" HD+ Display | 5000mAh Battery | 25W Fast Charging | 2 Gen OS Upgrade & 4 Year Security Update | Without Charger",Samsung,Android,"6,499.00",-0.35,3.8,155,Brand   Samsung     Operating System   Android 14     RAM Memory Installed Size   4 GB     CPU Model   MediaTek Helio     CPU Speed   2 GHz
"OnePlus 11 5G (Titan Black, 8GB RAM, 128GB Storage)",OnePlus,OxygenOS,"32,999.00",0.00,4.3,"5,810",Brand   OnePlus     Operating System   OxygenOS     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   128 GB
Motorola Edge 50 Ultra 5G (Peach Fuzz),Motorola,Android,"53,299.00",-0.18,3,2,Brand   Motorola     Operating System   Android 14     RAM Memory Installed Size   12 GB     CPU Model   Mobile CPU     CPU Speed   2.84 GHz
"SAMSUNG Galaxy F23 5G (Copper Blush, 128 GB) (6 GB RAM)",Samsung,Android,"16,989.00",-0.29,3,4,Brand   Samsung     Operating System   Android 12.0     RAM Memory Installed Size   6 GB     CPU Model   Snapdragon     Memory Storage Capacity   128 GB
Xiaomi 11 Lite NE 5G (Jazz Blue 6GB RAM 128 GB Storage) | Slimmest (6.81mm) & Lightest (158g) 5G Smartphone | 10-bit AMOLED with Dolby Vision | SD 778 with 12 5G Bands,Xiaomi,MIUI,"21,999.00",-0.21,4,"26,241",Brand   Xiaomi     Operating System   MIUI 12.5 based on Android 11     RAM Memory Installed Size   6 GB     CPU Model   Snapdragon     CPU Speed   2.4 MHz
"(Refurbished) Samsung Galaxy Z Flip5 5G (Mint, 8GB RAM, 256GB Storage)",Samsung,Android,"58,499.00",0.00,2.7,11,Brand   Samsung     Operating System   Android 13.0     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   256 GB
"(Refurbished) Redmi Note 7 Pro (Nebula Red, 64GB, 4GB RAM)",Xiaomi,Android,"6,499.00",0.00,3.2,17,Brand   Xiaomi     Operating System   Android     RAM Memory Installed Size   4 GB     CPU Model   Snapdragon     CPU Speed   2 GHz
"Xiaomi 11T Pro 5G Hyperphone (Celestial Magic, 8GB RAM, 256GB Storage) |SD 888|120W HyperCharge|Segment's only Phone with Dolby Vision+Dolby Atmos",Xiaomi,Android,"24,990.00",-0.29,4.1,"3,945",Brand   Xiaomi     Operating System   Android 11 MIUI 12.5     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   256 GB
"(Refurbished) Realme C31 (Dark Green, 4GB RAM, 64GB Storage)",realme,Android,"6,499.00",0.00,4.2,5,Brand   realme     Operating System   Android 11.0     RAM Memory Installed Size   4 GB     CPU Model   Snapdragon     Memory Storage Capacity   64 GB
realme P1 Pro 5G (12GB RAM & 256GB Storage) (Parrot Blue),realme,Android,"21,999.00",-0.19,4.1,112,Brand   realme     Operating System   Android 14     RAM Memory Installed Size   12 GB     CPU Model   Mobile CPU     CPU Speed   2.2 GHz
"(Refurbished) Xiaomi 12 Pro | 5G (Couture Blue, 12GB RAM, 256GB Storage) | Snapdragon 8 Gen 1 | 50MP+50MP+50MP Flagship Cameras(OIS) | 10 bit 2K+ AMOLED Display | Get 3 Months of YouTube Premium Free!",Xiaomi,Android,"31,999.00",0.00,3.6,24,Brand   Xiaomi     Operating System   Android 10.0     RAM Memory Installed Size   12 GB     CPU Model   Snapdragon     Memory Storage Capacity   12 GB
"(Refurbished) Vivo V23 5G (Sunshine Gold, 8GB RAM 128GB Storage)",Vivo,Android,"21,999.00",0.00,3.3,78,Brand   Vivo     Operating System   Android 12.0     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   128 GB
"Redmi K20 Pro (Glacier Blue, 6GB RAM, 128GB Storage)",Redmi,Android,"22,500.00",-0.22,4.3,"6,863",Brand   Redmi     Operating System   Android 9.0     RAM Memory Installed Size   6 GB     CPU Model   Snapdragon     CPU Speed   2.84 GHz
"vivo Y22 (Starlit Blue, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers",Vivo,Funtouch OS,"10,999.00",-0.27,4.1,771,Brand   Vivo     Operating System   FunTouch OS 12     RAM Memory Installed Size   4 GB     CPU Model   Snapdragon     Memory Storage Capacity   64 GB
"(Refurbished) Redmi Note 9 Pro Max (Aurora Blue, 6GB RAM, 128GB Storage) - 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | with 12 Months No Cost EMI",Redmi,Android,"10,499.00",0.00,3.4,135,Brand   Redmi     Operating System   Android     RAM Memory Installed Size   6 GB     CPU Model   Snapdragon     CPU Speed   2.3 GHz
"(Refurbished) Samsung Galaxy M33 5G (Deep Ocean Blue, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus | Travel Adapter to be Purchased Separately",Samsung,Android,"12,999.00",0.00,3.5,160,Brand   Samsung     Operating System   Android 12.0     RAM Memory Installed Size   6 GB     CPU Model   Snapdragon     Memory Storage Capacity   128 GB
"(Refurbished) vivo Y200 5G (Desert Gold, 8GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",Vivo,Funtouch OS,"17,999.00",0.00,3.3,3,Brand   Vivo     Operating System   FunTouch OS 12     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   128 GB
"Motorola Edge 30 (8GB, 128GB) (Aurora Green)",Motorola,Android,"23,490.00",-0.33,3.4,20,Brand   Motorola     Operating System   Android 12.0     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   128 GB
"Samsung Galaxy A06 (Black, 4GB RAM, 64GB Storage) Without Offer",Samsung,Android,"8,999.00",-0.10,Previous,N/A,Brand   Samsung     Operating System   Android 14     RAM Memory Installed Size   4 GB     CPU Speed   2 GHz     Memory Storage Capacity   64 GB
"(Refurbished) realme narzo 50A (Oxygen Green, 4GB RAM + 128GB Storage)-MediaTek Helio G85 Processor | 50MP Camera Without Offers",realme,Android,"8,499.00",0.00,3.7,69,Brand   realme     Operating System   Android     CPU Speed   2.3 GHz     Graphics Card Description   Integrated     Graphics Coprocessor   Integrated Graphics     Memory Storage Capacity   128 GB     Memory Slots Available   Yes     Screen Size   6.5 Inches     RAM Memory Installed Size   4 GB     Model Name   realme narzo 50A
(Refurbished) Moto a10_Dark Blue_Dual Sim 1750 mAh Battery,Motorola,Android,"14,660",0.00,3.7,157,Brand   Motorola     Operating System   Android 10.0     RAM Memory Installed Size   6 GB     CPU Model   Snapdragon     Memory Storage Capacity   32 GB
"(Refurbished) OnePlus 7T Glacier Blue, 8GB RAM, Fluid AMOLED Display, 128GB Storage",OnePlus,Android,"17,999.00",0.00,3.3,18,Brand   OnePlus     Operating System   Android     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   128 GB
"(Refurbished) Xiaomi Mi A3 (More Than White, 6GB RAM, AMOLED Display, 128GB Storage, 4030mAH Battery)",Xiaomi,Android,"7,899.00",0.00,3.5,39,Brand   Xiaomi     Operating System   Android     RAM Memory Installed Size   6 GB     CPU Model   Snapdragon     CPU Speed   2 GHz
"(Refurbished) realme C33 2023 (Sandy Gold, 4GB RAM, 128GB Storage)",realme,Android,"7,499.00",0.00,3,2,Brand   realme     Operating System   Android 12.0     RAM Memory Installed Size   4 GB     CPU Model   Snapdragon     Memory Storage Capacity   4 GB
"(Refurbished) OnePlus Nord 2T 5G (Gray Shadow, 8GB RAM, 128GB Storage) - Extra INR 3000 Exchange on Android Devices",OnePlus,OxygenOS,"16,999.00",0.00,2.7,31,Brand   OnePlus     Operating System   OxygenOS     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   128 GB
"Redmi 13 5G, Orchid Pink, 8GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",Redmi,Android,"14,999.00",-0.25,3.9,"1,645","Brand   Redmi     Operating System   Android 14, Xiaomi HyperOS     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.3 GHz"
"Redmi 13 5G, Orchid Pink, 8GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",Redmi,Android,"14,999.00",-0.25,3.9,"1,645","Brand   Redmi     Operating System   Android 14, Xiaomi HyperOS     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.3 GHz"
"Redmi Note 13 5G (Chromatic Purple, 6GB RAM, 128GB Storage)",Redmi,Android,"14,660.00",-0.30,3.7,"5,287","Brand   Redmi     Operating System   Android 13, MIUI 14     RAM Memory Installed Size   6 GB     CPU Model   Cortex     CPU Speed   2 GHz"
"Samsung Galaxy M05 (Mint Green, 4GB RAM, 64 GB Storage) | 50MP Dual Camera | Bigger 6.7"" HD+ Display | 5000mAh Battery | 25W Fast Charging | 2 Gen OS Upgrade & 4 Year Security Update | Without Charger",Samsung,Android,"6,499.00",-0.35,3.8,155,Brand   Samsung     Operating System   Android 14     RAM Memory Installed Size   4 GB     CPU Model   MediaTek Helio     CPU Speed   2 GHz
"(Refurbished) OnePlus Nord 2T 5G (Gray Shadow, 8GB RAM, 128GB Storage) - Extra INR 3000 Exchange on Android Devices",OnePlus,OxygenOS,"16,999.00",0.00,2.7,31,Brand   OnePlus     Operating System   OxygenOS     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   128 GB
"Redmi Note 12 (Sunrise Gold, 6GB RAM, 64GB Storage)",Redmi,MIUI,"13,990.00",-0.26,4.1,362,"Brand   Redmi     Operating System   MIUI 14, Android 13.0     RAM Memory Installed Size   6 GB     CPU Model   Snapdragon     Memory Storage Capacity   64 GB"
"(Refurbished) Redmi Note 9 (Aqua Green, 4GB RAM, 128GB Storage) - 48MP Quad Camera & Full HD+ Display",Redmi,Android,"9,999.00",0.00,3.4,16,Brand   Redmi     Operating System   Android 10.0     RAM Memory Installed Size   4 GB     CPU Model   Snapdragon     CPU Speed   2 GHz
"(Refurbished) Redmi Note 7 Pro (Neptune Blue, 128GB, 6GB RAM)",Redmi,MIUI,"7,999.00",0.00,3,129,Brand   Redmi     Operating System   MIUI 10     RAM Memory Installed Size   6 GB     CPU Model   Snapdragon     CPU Speed   2 GHz
"(Refurbished) OnePlus Nord CE 3 Lite 5G (Pastel Lime, 8GB RAM, 128GB Storage)",OnePlus,OxygenOS,"16,499.00",0.00,2.4,2,Brand   OnePlus     Operating System   OxygenOS     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   128 GB
"(Refurbished) Realme Narzo 50i Prime (Mint Green,4GB RAM, 64GB Storage)",realme,Android,"6,990.00",0.00,3.9,19,Brand   realme     Operating System   Android 11.0     RAM Memory Installed Size   4 GB     CPU Model   Snapdragon     Memory Storage Capacity   64 GB
